SWW934+1,inf,inf
ALG234+3,inf,inf
SWW194+1,2.6659330640004555,2.5811839440002586
LAT302+2,inf,inf
LAT364+3,inf,inf
GRP634+3,inf,inf
SEU246+2,inf,inf
CSR168+1,inf,inf
GEO481+1,inf,inf
KRS231+1,inf,inf
CSR076+4,inf,inf
LCL643+1.020,inf,inf
SEU384+1,inf,inf
SEU300+1,inf,inf
LCL654+1.015,inf,inf
LAT285+4,inf,inf
SWV199+1,0.03085637599997426,0.024421688999609614
ALG226+4,inf,inf
CSR106+2,inf,inf
SWB030+1,inf,inf
CSR250+1,inf,inf
SEU389+2,inf,inf
SWW173+1,inf,inf
CSR082+2,inf,inf
SEU222+1,inf,inf
SYO823+1,inf,inf
KRS223+1,inf,inf
SWW390+1,inf,inf
GEO084+1,inf,inf
LAT305+4,inf,inf
LAT311+1,inf,inf
KRS192+1,inf,1.7350806170006763
LAT309+3,inf,inf
CSR077+4,inf,inf
NLP130+1,0.07745741799953976,0.08936484800051403
PRO017+2,0.08464621399980388,0.08330066899998201
LCL688+1.015,inf,inf
GEO351+1,inf,inf
CSR115+65,inf,inf
SWW307+1,inf,inf
SEU345+1,inf,inf
CSR091+2,inf,inf
SWB057+1,2.301725410000472,2.3305012430000716
TOP034+4,inf,inf
NUM926+6,inf,inf
SWB076+1,inf,inf
NUM634+3,0.009281654999540478,0.008926511999561626
CSR280+1,inf,inf
CAT021+3,inf,inf
GRP630+4,inf,inf
SWB060+1,inf,inf
NLP132+1,0.023463006999918434,0.022718002000146953
SWV037+1,inf,4.424430929999289
LAT335+4,inf,inf
LCL684+1.010,inf,inf
LAT344+3,inf,inf
SWW262+1,inf,inf
LAT290+1,inf,inf
NUM854+2,0.022395379999579745,0.021332954999707
SWV479+1,inf,inf
SEU244+2,inf,inf
SCT121+1,inf,inf
SEU445+4,inf,inf
NLP222+1,0.011064727999837487,0.010907150999628357
LCL637+1.010,inf,inf
CSR080+2,inf,inf
CSR113+20,inf,inf
LAT367+3,inf,inf
GEO310+1,inf,inf
RNG122+1,inf,inf
CSR114+10,inf,inf
NUM511+3,inf,inf
CSR176+1,inf,inf
SET666+3,0.05669787900023948,0.05027859300025739
TOP042+4,inf,inf
CSR103+7,1.9129679810002926,1.914759315000083
NUM381+1,inf,inf
ITP025+1,inf,inf
NUM589+3,inf,inf
CSR295+1,inf,inf
GEO278+1,inf,inf
CSR115+93,inf,inf
LAT321+2,inf,inf
LAT311+3,inf,inf
SET643+3,0.008805176000350912,0.008433936000074027
RNG090+1,inf,inf
NUM925+8,inf,9.531512072000623
NLP027+1,0.014848135000647744,0.014382175000719144
CSR115+45,inf,inf
RNG090+2,inf,inf
LAT333+2,inf,inf
RNG115+4,0.020892825000373705,0.02017701099975966
SEU399+2,inf,inf
CSR116+6,inf,inf
COM135+1,0.04779609300021548,0.044449859999986074
LCL647+1.001,0.011279051999736112,0.011086098000305356
SEU046+1,0.5127409759998045,0.48770272199999454
NLP048+1,0.012529674000688829,0.013228437999714515
CSR114+1,inf,inf
CAT032+4,inf,inf
CSR181+1,inf,inf
SWW478+1,0.0726308870007415,0.05861034099962126
SWV221+1,inf,inf
SWB008+1,8.129798042999937,inf
ITP003+1,inf,inf
SWB036+1,inf,inf
LCL672+1.020,inf,inf
GEO478+1,inf,inf
